ticker,cutoff_date,control_feature_count,pcr_feature_count,control_rows_before_alignment,experiment_rows_before_alignment,common_rows_used,train_date_min,train_date_max,test_date_min,test_date_max,control_train_size,pcr_train_size,control_test_size,pcr_test_size,labels_identical,control_f1_macro,pcr_f1_macro,delta_f1_macro,control_raw_argmax_f1_macro,pcr_raw_argmax_f1_macro,control_accuracy,pcr_accuracy,weakest_class_control,weakest_class_pcr,weakest_class_f1_before,weakest_class_f1_after,weakest_class_delta,classes_improved,classes_worsened,class_collapse,feature_set_difference_verified,control_sell_precision,pcr_sell_precision,control_sell_recall,pcr_sell_recall,control_sell_f1,pcr_sell_f1,control_sell_support,pcr_sell_support,delta_sell_f1,control_hold_precision,pcr_hold_precision,control_hold_recall,pcr_hold_recall,control_hold_f1,pcr_hold_f1,control_hold_support,pcr_hold_support,delta_hold_f1,control_buy_precision,pcr_buy_precision,control_buy_recall,pcr_buy_recall,control_buy_f1,pcr_buy_f1,control_buy_support,pcr_buy_support,delta_buy_f1,control_prediction_distribution,control_raw_prediction_distribution,control_cv_score,control_optuna_trials,pcr_prediction_distribution,pcr_raw_prediction_distribution,pcr_cv_score,pcr_optuna_trials,horizon,prediction_shift,delta_cv_score,final_feature_date_max,latest_required_future_date,target_leakage_violations,target_cutoff_validation_passed
CIPLA.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3340556624792778,0.36406421680852735,0.030008554329249537,0.3691150954308849,0.38513018835004414,0.37628865979381443,0.39690721649484534,BUY,BUY,0.13513513513513514,0.1927710843373494,0.057635949202214265,3,0,,True,0.34615384615384615,0.36036036036036034,0.7058823529411765,0.7843137254901961,0.4645161290322581,0.49382716049382713,51,51,0.029311031461569048,0.4444444444444444,0.5178571428571429,0.367816091954023,0.3333333333333333,0.4025157232704403,0.40559440559440557,87,87,0.0030786823239652983,0.2777777777777778,0.2962962962962963,0.08928571428571429,0.14285714285714285,0.13513513513513514,0.1927710843373494,56,56,0.057635949202214265,"{""BUY"": 18, ""HOLD"": 72, ""SELL"": 104}","{""BUY"": 20, ""HOLD"": 95, ""SELL"": 79}",0.3056561625977364,75,"{""BUY"": 27, ""HOLD"": 56, ""SELL"": 111}","{""BUY"": 33, ""HOLD"": 78, ""SELL"": 83}",0.30109633429371696,75,10,32,-0.004559828304019464,2025-10-24,2025-11-10,0,True
COALINDIA.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.30880328422926956,0.33969795037756195,0.030894666148292393,0.30880328422926956,0.33969795037756195,0.3247422680412371,0.35051546391752575,SELL,HOLD,0.23404255319148937,0.36666666666666664,0.13262411347517727,2,1,,True,0.3055555555555556,0.3548387096774194,0.1896551724137931,0.3793103448275862,0.23404255319148937,0.36666666666666664,58,58,0.13262411347517727,0.4090909090909091,0.41935483870967744,0.25,0.18055555555555555,0.3103448275862069,0.2524271844660194,72,72,-0.05791764312018749,0.2982456140350877,0.32673267326732675,0.53125,0.515625,0.38202247191011235,0.4,64,64,0.017977528089887673,"{""BUY"": 114, ""HOLD"": 44, ""SELL"": 36}","{""BUY"": 114, ""HOLD"": 44, ""SELL"": 36}",0.3199012070889743,30,"{""BUY"": 101, ""HOLD"": 31, ""SELL"": 62}","{""BUY"": 101, ""HOLD"": 31, ""SELL"": 62}",0.3213731110057814,30,10,52,0.0014719039168071268,2025-10-24,2025-11-10,0,True
DRREDDY.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3840059656972408,0.3684477465853984,-0.015558219111842408,0.3591946986056383,0.36673183447376995,0.3865979381443299,0.38144329896907214,SELL,BUY,0.3333333333333333,0.3508771929824561,0.017543859649122806,2,1,BUY,True,0.475,0.5,0.25675675675675674,0.2702702702702703,0.3333333333333333,0.3508771929824561,74,74,0.017543859649122806,0.33707865168539325,0.3486238532110092,0.5,0.6333333333333333,0.40268456375838924,0.44970414201183434,60,60,0.047019578253445105,0.4,0.35555555555555557,0.43333333333333335,0.26666666666666666,0.416,0.3047619047619048,60,60,-0.11123809523809519,"{""BUY"": 65, ""HOLD"": 89, ""SELL"": 40}","{""BUY"": 78, ""HOLD"": 64, ""SELL"": 52}",0.35384060117852756,75,"{""BUY"": 45, ""HOLD"": 109, ""SELL"": 40}","{""BUY"": 72, ""HOLD"": 72, ""SELL"": 50}",0.32467896480774583,75,10,40,-0.02916163637078173,2025-10-24,2025-11-10,0,True
EICHERMOT.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.2727780392342581,0.26882717581606547,-0.003950863418192618,0.25527777777777777,0.2626110731373889,0.30412371134020616,0.29381443298969073,BUY,BUY,0.08247422680412371,0.08695652173913043,0.004482294935006723,1,2,BUY,True,0.19148936170212766,0.1810344827586207,0.5142857142857142,0.6,0.27906976744186046,0.2781456953642384,35,35,-0.0009240720776220734,0.4157303370786517,0.4444444444444444,0.5068493150684932,0.4383561643835616,0.4567901234567901,0.4413793103448276,73,73,-0.015410813111962518,0.36363636363636365,0.6666666666666666,0.046511627906976744,0.046511627906976744,0.08247422680412371,0.08695652173913043,86,86,0.004482294935006723,"{""BUY"": 11, ""HOLD"": 89, ""SELL"": 94}","{""BUY"": 14, ""HOLD"": 119, ""SELL"": 61}",0.32248642831966134,75,"{""BUY"": 6, ""HOLD"": 72, ""SELL"": 116}","{""BUY"": 9, ""HOLD"": 136, ""SELL"": 49}",0.31459536186293147,75,10,44,-0.007891066456729878,2025-10-24,2025-11-10,0,True
GRASIM.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.31986047525615874,0.3250773103200288,0.005216835063870051,0.35446702754635556,0.31292446803282714,0.3247422680412371,0.33505154639175255,SELL,SELL,0.2545454545454545,0.23300970873786409,-0.021535745807590434,2,1,,True,0.2153846153846154,0.20689655172413793,0.3111111111111111,0.26666666666666666,0.2545454545454545,0.23300970873786409,45,45,-0.021535745807590434,0.36507936507936506,0.4067796610169492,0.3026315789473684,0.3157894736842105,0.33093525179856115,0.35555555555555557,76,76,0.02462030375699442,0.3939393939393939,0.37662337662337664,0.3561643835616438,0.3972602739726027,0.37410071942446044,0.38666666666666666,73,73,0.012565947242206221,"{""BUY"": 66, ""HOLD"": 63, ""SELL"": 65}","{""BUY"": 74, ""HOLD"": 73, ""SELL"": 47}",0.32481872870650386,75,"{""BUY"": 77, ""HOLD"": 59, ""SELL"": 58}","{""BUY"": 80, ""HOLD"": 64, ""SELL"": 50}",0.33295925783896285,75,10,22,0.008140529132458996,2025-10-24,2025-11-10,0,True
HCLTECH.NS,2025-11-10,55,57,974,974,974,2021-09-27,2025-01-03,2025-01-06,2025-10-31,779,779,195,195,True,0.30567483553820574,0.3172579355434143,0.011583100005208569,0.30567483553820574,0.3172579355434143,0.5076923076923077,0.47692307692307695,BUY,BUY,0.0,0.038461538461538464,0.038461538461538464,2,1,BUY,True,0.3548387096774194,0.3870967741935484,0.19642857142857142,0.21428571428571427,0.25287356321839083,0.27586206896551724,56,56,0.02298850574712641,0.5432098765432098,0.5405405405405406,0.8543689320388349,0.7766990291262136,0.6641509433962264,0.6374501992031872,103,103,-0.02670074419303914,0.0,0.0625,0.0,0.027777777777777776,0.0,0.038461538461538464,36,36,0.038461538461538464,"{""BUY"": 2, ""HOLD"": 162, ""SELL"": 31}","{""BUY"": 2, ""HOLD"": 162, ""SELL"": 31}",0.33093689549632643,30,"{""BUY"": 16, ""HOLD"": 148, ""SELL"": 31}","{""BUY"": 16, ""HOLD"": 148, ""SELL"": 31}",0.30257174043223756,30,5,28,-0.028365155064088876,2025-10-31,2025-11-10,0,True
HDFCBANK.NS,2025-11-10,55,57,492,492,492,2023-09-26,2025-05-29,2025-05-30,2025-10-24,393,393,99,99,True,0.35872543461829176,0.4483817769532055,0.08965634233491376,0.35872543461829176,0.4483817769532055,0.40404040404040403,0.494949494949495,SELL,HOLD,0.2222222222222222,0.4090909090909091,0.1868686868686869,2,1,,True,0.4444444444444444,0.5294117647058824,0.14814814814814814,0.3333333333333333,0.2222222222222222,0.4090909090909091,27,27,0.1868686868686869,0.39285714285714285,0.6153846153846154,0.3055555555555556,0.2222222222222222,0.34375,0.32653061224489793,36,36,-0.017219387755102067,0.4032258064516129,0.463768115942029,0.6944444444444444,0.8888888888888888,0.5102040816326531,0.6095238095238096,36,36,0.0993197278911565,"{""BUY"": 62, ""HOLD"": 28, ""SELL"": 9}","{""BUY"": 62, ""HOLD"": 28, ""SELL"": 9}",0.356464882429298,75,"{""BUY"": 69, ""HOLD"": 13, ""SELL"": 17}","{""BUY"": 69, ""HOLD"": 13, ""SELL"": 17}",0.35573079017740566,75,10,30,-0.0007340922518923598,2025-10-24,2025-11-10,0,True
HDFCLIFE.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.27954353630718737,0.3215211802683289,0.04197764396114151,0.27954353630718737,0.3215211802683289,0.28865979381443296,0.3247422680412371,SELL,SELL,0.19130434782608696,0.1951219512195122,0.0038176033934252396,2,1,,True,0.14285714285714285,0.1411764705882353,0.2894736842105263,0.3157894736842105,0.19130434782608696,0.1951219512195122,38,38,0.0038176033934252396,0.47540983606557374,0.5294117647058824,0.32954545454545453,0.3068181818181818,0.38926174496644295,0.38848920863309355,88,88,-0.000772536333349394,0.2857142857142857,0.41379310344827586,0.23529411764705882,0.35294117647058826,0.25806451612903225,0.38095238095238093,68,68,0.12288786482334868,"{""BUY"": 56, ""HOLD"": 61, ""SELL"": 77}","{""BUY"": 56, ""HOLD"": 61, ""SELL"": 77}",0.3056144171684078,75,"{""BUY"": 58, ""HOLD"": 51, ""SELL"": 85}","{""BUY"": 58, ""HOLD"": 51, ""SELL"": 85}",0.2995909880480185,75,10,20,-0.006023429120389334,2025-10-24,2025-11-10,0,True
HEROMOTOCO.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3876094520389823,0.3269303311557957,-0.06067912088318661,0.42035569413768714,0.32696800982669766,0.4175257731958763,0.36082474226804123,SELL,SELL,0.24324324324324326,0.16901408450704225,-0.074229158736201,0,3,,True,0.24324324324324326,0.17647058823529413,0.24324324324324326,0.16216216216216217,0.24324324324324326,0.16901408450704225,37,37,-0.074229158736201,0.4186046511627907,0.3448275862068966,0.45569620253164556,0.379746835443038,0.43636363636363634,0.3614457831325301,79,79,-0.07491785323110622,0.5070422535211268,0.4657534246575342,0.46153846153846156,0.4358974358974359,0.48322147651006714,0.4503311258278146,78,78,-0.032890350682252545,"{""BUY"": 71, ""HOLD"": 86, ""SELL"": 37}","{""BUY"": 51, ""HOLD"": 100, ""SELL"": 43}",0.29544256403746066,75,"{""BUY"": 73, ""HOLD"": 87, ""SELL"": 34}","{""BUY"": 66, ""HOLD"": 92, ""SELL"": 36}",0.2946231194908035,75,10,6,-0.0008194445466571665,2025-10-24,2025-11-10,0,True
HINDALCO.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3387407054589717,0.3654489495517195,0.0267082440927478,0.3387407054589717,0.3654489495517195,0.3556701030927835,0.3917525773195876,HOLD,HOLD,0.2807017543859649,0.24528301886792453,-0.03541873551804037,2,1,,True,0.20833333333333334,0.27419354838709675,0.46875,0.53125,0.28846153846153844,0.3617021276595745,32,32,0.07324058919803605,0.32,0.30952380952380953,0.25,0.203125,0.2807017543859649,0.24528301886792453,64,64,-0.03541873551804037,0.5277777777777778,0.5111111111111111,0.3877551020408163,0.46938775510204084,0.4470588235294118,0.48936170212765956,98,98,0.04230287859824777,"{""BUY"": 72, ""HOLD"": 50, ""SELL"": 72}","{""BUY"": 72, ""HOLD"": 50, ""SELL"": 72}",0.3036723412239724,30,"{""BUY"": 90, ""HOLD"": 42, ""SELL"": 62}","{""BUY"": 90, ""HOLD"": 42, ""SELL"": 62}",0.2983632807821853,30,10,36,-0.0053090604417870835,2025-10-24,2025-11-10,0,True
HINDUNILVR.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.42081915501353667,0.3656829451061048,-0.0551362099074319,0.42081915501353667,0.3656829451061048,0.4381443298969072,0.38144329896907214,BUY,BUY,0.29473684210526313,0.21782178217821782,-0.07691505992704531,0,3,,True,0.3924050632911392,0.37333333333333335,0.6078431372549019,0.5490196078431373,0.47692307692307695,0.4444444444444444,51,51,-0.03247863247863253,0.5,0.44871794871794873,0.4819277108433735,0.42168674698795183,0.49079754601226994,0.43478260869565216,83,83,-0.056014937316617774,0.4,0.2682926829268293,0.23333333333333334,0.18333333333333332,0.29473684210526313,0.21782178217821782,60,60,-0.07691505992704531,"{""BUY"": 35, ""HOLD"": 80, ""SELL"": 79}","{""BUY"": 35, ""HOLD"": 80, ""SELL"": 79}",0.35215619769405937,75,"{""BUY"": 41, ""HOLD"": 78, ""SELL"": 75}","{""BUY"": 41, ""HOLD"": 78, ""SELL"": 75}",0.3563594029386236,75,10,12,0.004203205244564245,2025-10-24,2025-11-10,0,True
ICICIBANK.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.38233098960338596,0.42666905743828815,0.044338067834902184,0.38233098960338596,0.42666905743828815,0.3865979381443299,0.4329896907216495,BUY,BUY,0.30927835051546393,0.36363636363636365,0.05435801312089972,3,0,,True,0.4827586206896552,0.5,0.4375,0.4375,0.45901639344262296,0.4666666666666667,64,64,0.007650273224043713,0.3595505617977528,0.42696629213483145,0.4,0.475,0.378698224852071,0.44970414201183434,80,80,0.07100591715976334,0.3191489361702128,0.3673469387755102,0.3,0.36,0.30927835051546393,0.36363636363636365,50,50,0.05435801312089972,"{""BUY"": 47, ""HOLD"": 89, ""SELL"": 58}","{""BUY"": 47, ""HOLD"": 89, ""SELL"": 58}",0.32720398967977676,75,"{""BUY"": 49, ""HOLD"": 89, ""SELL"": 56}","{""BUY"": 49, ""HOLD"": 89, ""SELL"": 56}",0.31995998709388557,75,10,4,-0.007244002585891196,2025-10-24,2025-11-10,0,True
INDIGO.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.32747341056926166,0.303390575576006,-0.024082834993255642,0.2880578520431522,0.38122335461914264,0.32989690721649484,0.30927835051546393,HOLD,HOLD,0.2764227642276423,0.24761904761904763,-0.028803716608594654,0,3,,True,0.25316455696202533,0.22826086956521738,0.5,0.525,0.33613445378151263,0.3181818181818182,40,40,-0.017952635599694455,0.3695652173913043,0.4642857142857143,0.22077922077922077,0.16883116883116883,0.2764227642276423,0.24761904761904763,77,77,-0.028803716608594654,0.391304347826087,0.35135135135135137,0.35064935064935066,0.33766233766233766,0.3698630136986301,0.3443708609271523,77,77,-0.025492152771477816,"{""BUY"": 69, ""HOLD"": 46, ""SELL"": 79}","{""BUY"": 77, ""HOLD"": 78, ""SELL"": 39}",0.28705459713436965,30,"{""BUY"": 74, ""HOLD"": 28, ""SELL"": 92}","{""BUY"": 95, ""HOLD"": 46, ""SELL"": 53}",0.28138143159223655,30,10,36,-0.005673165542133096,2025-10-24,2025-11-10,0,True
INFY.NS,2025-11-10,55,57,971,971,971,2021-09-30,2025-01-03,2025-01-06,2025-10-31,776,776,195,195,True,0.33618462310297254,0.335519070301679,-0.0006655528012935452,0.33618462310297254,0.335519070301679,0.4461538461538462,0.4717948717948718,SELL,SELL,0.16470588235294117,0.16666666666666666,0.0019607843137254832,2,1,,True,0.3333333333333333,0.75,0.109375,0.09375,0.16470588235294117,0.16666666666666666,64,64,0.0019607843137254832,0.5034965034965035,0.5,0.7578947368421053,0.8315789473684211,0.6050420168067226,0.6245059288537549,95,95,0.01946391204703224,0.25806451612903225,0.2413793103448276,0.2222222222222222,0.19444444444444445,0.23880597014925373,0.2153846153846154,36,36,-0.02342135476463833,"{""BUY"": 31, ""HOLD"": 143, ""SELL"": 21}","{""BUY"": 31, ""HOLD"": 143, ""SELL"": 21}",0.3653236356038899,75,"{""BUY"": 29, ""HOLD"": 158, ""SELL"": 8}","{""BUY"": 29, ""HOLD"": 158, ""SELL"": 8}",0.3440609132717924,75,5,30,-0.021262722332097528,2025-10-31,2025-11-10,0,True
ITC.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3743206206159706,0.4054144093654648,0.0310937887494942,0.3743206206159706,0.4054144093654648,0.4329896907216495,0.4484536082474227,BUY,BUY,0.23300970873786409,0.3018867924528302,0.06887708371496609,2,1,,True,0.5714285714285714,0.56,0.21818181818181817,0.2545454545454545,0.3157894736842105,0.35,55,55,0.03421052631578947,0.5357142857142857,0.5428571428571428,0.6185567010309279,0.5876288659793815,0.5741626794258373,0.5643564356435643,97,97,-0.009806243782273016,0.19672131147540983,0.25,0.2857142857142857,0.38095238095238093,0.23300970873786409,0.3018867924528302,42,42,0.06887708371496609,"{""BUY"": 61, ""HOLD"": 112, ""SELL"": 21}","{""BUY"": 61, ""HOLD"": 112, ""SELL"": 21}",0.3677514656558219,30,"{""BUY"": 64, ""HOLD"": 105, ""SELL"": 25}","{""BUY"": 64, ""HOLD"": 105, ""SELL"": 25}",0.3719734273291662,30,10,14,0.004221961673344321,2025-10-24,2025-11-10,0,True
JSWSTEEL.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.2449234804614262,0.2679912242301361,0.023067743768709903,0.2449234804614262,0.2679912242301361,0.29896907216494845,0.29381443298969073,BUY,BUY,0.12727272727272726,0.18045112781954886,0.0531784005468216,2,1,,True,0.1,0.15384615384615385,0.24,0.32,0.1411764705882353,0.2077922077922078,25,25,0.06661573720397251,0.40540540540540543,0.3854166666666667,0.5487804878048781,0.45121951219512196,0.46632124352331605,0.4157303370786517,82,82,-0.05059090644466435,0.30434782608695654,0.2608695652173913,0.08045977011494253,0.13793103448275862,0.12727272727272726,0.18045112781954886,87,87,0.0531784005468216,"{""BUY"": 23, ""HOLD"": 111, ""SELL"": 60}","{""BUY"": 23, ""HOLD"": 111, ""SELL"": 60}",0.38459338253035713,30,"{""BUY"": 46, ""HOLD"": 96, ""SELL"": 52}","{""BUY"": 46, ""HOLD"": 96, ""SELL"": 52}",0.35092176997750685,30,10,46,-0.03367161255285028,2025-10-24,2025-11-10,0,True
KOTAKBANK.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.349838137261087,0.32720981881940386,-0.022628318441683115,0.305216156923474,0.31107846973400005,0.35051546391752575,0.3402061855670103,SELL,SELL,0.2647058823529412,0.1694915254237288,-0.09521435692921237,2,1,,True,0.19148936170212766,0.13157894736842105,0.42857142857142855,0.23809523809523808,0.2647058823529412,0.1694915254237288,42,42,-0.09521435692921237,0.5892857142857143,0.5428571428571428,0.44,0.5066666666666667,0.5038167938931297,0.5241379310344828,75,75,0.020321137141353085,0.38636363636363635,0.375,0.22077922077922077,0.23376623376623376,0.2809917355371901,0.288,77,77,0.007008264462809888,"{""BUY"": 44, ""HOLD"": 56, ""SELL"": 94}","{""BUY"": 13, ""HOLD"": 100, ""SELL"": 81}",0.3721633457022132,75,"{""BUY"": 48, ""HOLD"": 70, ""SELL"": 76}","{""BUY"": 24, ""HOLD"": 104, ""SELL"": 66}",0.3620049963196095,75,10,36,-0.010158349382603737,2025-10-24,2025-11-10,0,True
LT.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3797413121396291,0.37437900721699197,-0.005362304922637118,0.3797413121396291,0.37437900721699197,0.41237113402061853,0.39690721649484534,SELL,SELL,0.25806451612903225,0.25806451612903225,0.0,1,1,,True,0.3,0.3,0.22641509433962265,0.22641509433962265,0.25806451612903225,0.25806451612903225,53,53,0.0,0.47619047619047616,0.5227272727272727,0.273972602739726,0.3150684931506849,0.34782608695652173,0.39316239316239315,73,73,0.045336306205871424,0.42857142857142855,0.38181818181818183,0.7058823529411765,0.6176470588235294,0.5333333333333333,0.47191011235955055,68,68,-0.06142322097378278,"{""BUY"": 112, ""HOLD"": 42, ""SELL"": 40}","{""BUY"": 112, ""HOLD"": 42, ""SELL"": 40}",0.3987576842483374,75,"{""BUY"": 110, ""HOLD"": 44, ""SELL"": 40}","{""BUY"": 110, ""HOLD"": 44, ""SELL"": 40}",0.3947027011650135,75,10,4,-0.004054983083323915,2025-10-24,2025-11-10,0,True
M&M.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3438209284978106,0.3510970877307511,0.0072761592329405045,0.3436437674927026,0.36539412967984397,0.37628865979381443,0.4175257731958763,BUY,SELL,0.24561403508771928,0.4153846153846154,0.16977058029689612,2,1,SELL,True,0.35294117647058826,0.36363636363636365,0.26666666666666666,0.08888888888888889,0.3037974683544304,0.14285714285714285,45,45,-0.16094032549728754,0.4051724137931034,0.4065040650406504,0.5949367088607594,0.6329113924050633,0.48205128205128206,0.49504950495049505,79,79,0.012998222899212986,0.3181818181818182,0.45,0.2,0.38571428571428573,0.24561403508771928,0.4153846153846154,70,70,0.16977058029689612,"{""BUY"": 44, ""HOLD"": 116, ""SELL"": 34}","{""BUY"": 48, ""HOLD"": 108, ""SELL"": 38}",0.31559977195699546,75,"{""BUY"": 60, ""HOLD"": 123, ""SELL"": 11}","{""BUY"": 77, ""HOLD"": 97, ""SELL"": 20}",0.3011135156235668,75,10,46,-0.014486256333428649,2025-10-24,2025-11-10,0,True
MARUTI.NS,2025-11-10,55,57,492,492,492,2023-09-26,2025-05-29,2025-05-30,2025-10-24,393,393,99,99,True,0.2714285714285714,0.27926028795594016,0.007831716527368748,0.2714285714285714,0.27926028795594016,0.2727272727272727,0.2828282828282828,SELL,BUY,0.25,0.2545454545454545,0.004545454545454519,2,1,,True,0.14285714285714285,0.14893617021276595,1.0,0.875,0.25,0.2545454545454545,8,8,0.004545454545454519,0.36666666666666664,0.38235294117647056,0.275,0.325,0.3142857142857143,0.35135135135135137,40,40,0.03706563706563709,0.6153846153846154,0.4444444444444444,0.1568627450980392,0.1568627450980392,0.25,0.2318840579710145,51,51,-0.018115942028985504,"{""BUY"": 13, ""HOLD"": 30, ""SELL"": 56}","{""BUY"": 13, ""HOLD"": 30, ""SELL"": 56}",0.36163456997722565,30,"{""BUY"": 18, ""HOLD"": 34, ""SELL"": 47}","{""BUY"": 18, ""HOLD"": 34, ""SELL"": 47}",0.341135055209295,30,10,18,-0.02049951476793066,2025-10-24,2025-11-10,0,True
NESTLEIND.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.2961594599525634,0.2640820339935384,-0.03207742595902496,0.2961594599525634,0.2640820339935384,0.41237113402061853,0.3917525773195876,BUY,BUY,0.07142857142857142,0.0,-0.07142857142857142,1,2,BUY,True,0.24242424242424243,0.17777777777777778,0.20512820512820512,0.20512820512820512,0.2222222222222222,0.19047619047619047,39,39,-0.031746031746031744,0.46,0.4722222222222222,0.8414634146341463,0.8292682926829268,0.5948275862068966,0.6017699115044248,82,82,0.006942325297528251,0.2727272727272727,0.0,0.0410958904109589,0.0,0.07142857142857142,0.0,73,73,-0.07142857142857142,"{""BUY"": 11, ""HOLD"": 150, ""SELL"": 33}","{""BUY"": 11, ""HOLD"": 150, ""SELL"": 33}",0.3417353176808983,30,"{""BUY"": 5, ""HOLD"": 144, ""SELL"": 45}","{""BUY"": 5, ""HOLD"": 144, ""SELL"": 45}",0.3479285347928703,30,10,24,0.00619321711197196,2025-10-24,2025-11-10,0,True
NTPC.NS,2025-11-10,55,57,974,974,974,2021-09-27,2025-01-03,2025-01-06,2025-10-31,779,779,195,195,True,0.29583574775824056,0.33137795485900196,0.03554220710076139,0.29583574775824056,0.33137795485900196,0.3076923076923077,0.3435897435897436,SELL,SELL,0.21782178217821782,0.24489795918367346,0.027076177005455643,3,0,,True,0.21153846153846154,0.24489795918367346,0.22448979591836735,0.24489795918367346,0.21782178217821782,0.24489795918367346,49,49,0.027076177005455643,0.44776119402985076,0.5614035087719298,0.3125,0.3333333333333333,0.36809815950920244,0.41830065359477125,96,96,0.050202494085568816,0.25,0.25842696629213485,0.38,0.46,0.30158730158730157,0.33093525179856115,50,50,0.029347950211259577,"{""BUY"": 76, ""HOLD"": 67, ""SELL"": 52}","{""BUY"": 76, ""HOLD"": 67, ""SELL"": 52}",0.3353623340598595,75,"{""BUY"": 89, ""HOLD"": 57, ""SELL"": 49}","{""BUY"": 89, ""HOLD"": 57, ""SELL"": 49}",0.33642840692978276,75,5,26,0.0010660728699232735,2025-10-31,2025-11-10,0,True
ONGC.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.37978505019255243,0.3890496828088688,0.009264632616316382,0.37808386237011754,0.41123034204434084,0.3865979381443299,0.3917525773195876,SELL,BUY,0.32,0.4262295081967213,0.10622950819672128,2,1,,True,0.32653061224489793,0.36619718309859156,0.3137254901960784,0.5098039215686274,0.32,0.4262295081967213,51,51,0.10622950819672128,0.45588235294117646,0.4626865671641791,0.37349397590361444,0.37349397590361444,0.4105960264900662,0.41333333333333333,83,83,0.0027373068432671177,0.36363636363636365,0.3392857142857143,0.4666666666666667,0.31666666666666665,0.40875912408759124,0.3275862068965517,60,60,-0.08117291719103953,"{""BUY"": 77, ""HOLD"": 68, ""SELL"": 49}","{""BUY"": 79, ""HOLD"": 71, ""SELL"": 44}",0.32924878917761835,75,"{""BUY"": 56, ""HOLD"": 67, ""SELL"": 71}","{""BUY"": 63, ""HOLD"": 75, ""SELL"": 56}",0.33269658291266707,75,10,44,0.003447793735048721,2025-10-24,2025-11-10,0,True
POWERGRID.NS,2025-11-10,55,57,974,974,974,2021-09-27,2025-01-03,2025-01-06,2025-10-31,779,779,195,195,True,0.24442224442224444,0.2534079275749678,0.008985683152723328,0.24442224442224444,0.2534079275749678,0.26153846153846155,0.31794871794871793,SELL,SELL,0.13186813186813187,0.07407407407407407,-0.0577940577940578,1,2,"SELL,BUY",True,0.18181818181818182,0.13043478260869565,0.10344827586206896,0.05172413793103448,0.13186813186813187,0.07407407407407407,58,58,-0.0577940577940578,0.3181818181818182,0.41025641025641024,0.2727272727272727,0.6233766233766234,0.2937062937062937,0.4948453608247423,77,77,0.2011390671184486,0.25,0.2,0.4,0.18333333333333332,0.3076923076923077,0.19130434782608696,60,60,-0.11638795986622075,"{""BUY"": 96, ""HOLD"": 66, ""SELL"": 33}","{""BUY"": 96, ""HOLD"": 66, ""SELL"": 33}",0.32237539989146075,75,"{""BUY"": 55, ""HOLD"": 117, ""SELL"": 23}","{""BUY"": 55, ""HOLD"": 117, ""SELL"": 23}",0.33525499308255846,75,5,102,0.012879593191097716,2025-10-31,2025-11-10,0,True
