ticker,cutoff_date,control_feature_count,pcr_feature_count,control_rows_before_alignment,experiment_rows_before_alignment,common_rows_used,train_date_min,train_date_max,test_date_min,test_date_max,control_train_size,pcr_train_size,control_test_size,pcr_test_size,labels_identical,control_f1_macro,pcr_f1_macro,delta_f1_macro,control_raw_argmax_f1_macro,pcr_raw_argmax_f1_macro,control_accuracy,pcr_accuracy,weakest_class_control,weakest_class_pcr,weakest_class_f1_before,weakest_class_f1_after,weakest_class_delta,classes_improved,classes_worsened,class_collapse,feature_set_difference_verified,control_sell_precision,pcr_sell_precision,control_sell_recall,pcr_sell_recall,control_sell_f1,pcr_sell_f1,control_sell_support,pcr_sell_support,delta_sell_f1,control_hold_precision,pcr_hold_precision,control_hold_recall,pcr_hold_recall,control_hold_f1,pcr_hold_f1,control_hold_support,pcr_hold_support,delta_hold_f1,control_buy_precision,pcr_buy_precision,control_buy_recall,pcr_buy_recall,control_buy_f1,pcr_buy_f1,control_buy_support,pcr_buy_support,delta_buy_f1,control_prediction_distribution,control_raw_prediction_distribution,control_cv_score,control_optuna_trials,pcr_prediction_distribution,pcr_raw_prediction_distribution,pcr_cv_score,pcr_optuna_trials,horizon,prediction_shift,delta_cv_score,target_cutoff_validation_passed,max_required_future_target_date,leakage_violation_count
ADANIENT.NS,2025-08-08,55,57,909,909,909,2021-09-27,2024-10-16,2024-10-17,2025-07-25,727,727,182,182,True,0.3795115538901155,0.35295691128446877,-0.026554642605646717,0.3795115538901155,0.35295691128446877,0.3901098901098901,0.37362637362637363,BUY,BUY,0.3010752688172043,0.21686746987951808,-0.08420779893768623,1,2,,True,0.39655172413793105,0.3783783783783784,0.41818181818181815,0.509090909090909,0.40707964601769914,0.43410852713178294,55,55,0.027028881114083803,0.4,0.3924050632911392,0.4657534246575342,0.4246575342465753,0.43037974683544306,0.40789473684210525,73,73,-0.0224850099933378,0.358974358974359,0.3103448275862069,0.25925925925925924,0.16666666666666666,0.3010752688172043,0.21686746987951808,54,54,-0.08420779893768623,"{""BUY"": 39, ""HOLD"": 85, ""SELL"": 58}","{""BUY"": 39, ""HOLD"": 85, ""SELL"": 58}",0.250538868778407,2,"{""BUY"": 29, ""HOLD"": 79, ""SELL"": 74}","{""BUY"": 29, ""HOLD"": 79, ""SELL"": 74}",0.3188231983379565,2,10,32,0.06828432955954955,True,2025-08-08,0
ADANIENT.NS,2025-11-10,55,57,969,969,969,2021-09-27,2024-12-27,2024-12-30,2025-10-24,775,775,194,194,True,0.3756991769918649,0.33784646061814555,-0.03785271637371934,0.3756991769918649,0.33784646061814555,0.38144329896907214,0.36082474226804123,BUY,BUY,0.32075471698113206,0.26,-0.06075471698113205,1,2,,True,0.3595505617977528,0.35964912280701755,0.5714285714285714,0.7321428571428571,0.4413793103448276,0.4823529411764706,56,56,0.040973630831643015,0.4166666666666667,0.3902439024390244,0.3246753246753247,0.2077922077922078,0.36496350364963503,0.2711864406779661,77,77,-0.09377706297166893,0.37777777777777777,0.3333333333333333,0.2786885245901639,0.21311475409836064,0.32075471698113206,0.26,61,61,-0.06075471698113205,"{""BUY"": 45, ""HOLD"": 60, ""SELL"": 89}","{""BUY"": 45, ""HOLD"": 60, ""SELL"": 89}",0.3436439983702759,2,"{""BUY"": 39, ""HOLD"": 41, ""SELL"": 114}","{""BUY"": 39, ""HOLD"": 41, ""SELL"": 114}",0.31938801386274435,2,10,50,-0.02425598450753158,True,2025-11-10,0
ADANIENT.NS,2026-02-10,55,57,1028,1028,1028,2021-09-27,2025-03-12,2025-03-13,2026-01-27,822,822,206,206,True,0.37550586422766874,0.446020560253863,0.07051469602619426,0.37550586422766874,0.446020560253863,0.3786407766990291,0.46116504854368934,HOLD,BUY,0.30303030303030304,0.417910447761194,0.11488014473089098,3,0,,True,0.425,0.42857142857142855,0.5074626865671642,0.7164179104477612,0.46258503401360546,0.5363128491620112,67,67,0.0737278151484057,0.4166666666666667,0.56,0.23809523809523808,0.3333333333333333,0.30303030303030304,0.417910447761194,84,84,0.11488014473089098,0.3076923076923077,0.4318181818181818,0.43636363636363634,0.34545454545454546,0.3609022556390977,0.3838383838383838,55,55,0.022936128199286088,"{""BUY"": 78, ""HOLD"": 48, ""SELL"": 80}","{""BUY"": 78, ""HOLD"": 48, ""SELL"": 80}",0.32043095997083926,2,"{""BUY"": 44, ""HOLD"": 50, ""SELL"": 112}","{""BUY"": 44, ""HOLD"": 50, ""SELL"": 112}",0.3261217176292279,2,10,68,0.005690757658388668,True,2026-02-10,0
ADANIENT.NS,2026-05-08,55,57,1085,1085,1085,2021-09-27,2025-05-26,2025-05-28,2026-04-24,868,868,217,217,True,0.3217680637382094,0.34328694006113364,0.021518876322924263,0.3217680637382094,0.34328694006113364,0.3317972350230415,0.3778801843317972,BUY,HOLD,0.24390243902439024,0.2903225806451613,0.04642014162077107,2,1,,True,0.4,0.4406779661016949,0.45,0.65,0.4235294117647059,0.5252525252525253,80,80,0.10172311348781943,0.3230769230769231,0.3333333333333333,0.27631578947368424,0.15789473684210525,0.2978723404255319,0.21428571428571427,76,76,-0.08358662613981763,0.24193548387096775,0.2857142857142857,0.2459016393442623,0.29508196721311475,0.24390243902439024,0.2903225806451613,61,61,0.04642014162077107,"{""BUY"": 62, ""HOLD"": 65, ""SELL"": 90}","{""BUY"": 62, ""HOLD"": 65, ""SELL"": 90}",0.34084544512906967,2,"{""BUY"": 63, ""HOLD"": 36, ""SELL"": 118}","{""BUY"": 63, ""HOLD"": 36, ""SELL"": 118}",0.3419584456482689,2,10,58,0.0011130005191992143,True,2026-05-08,0
ADANIENT.NS,2026-08-10,55,57,1142,1142,1142,2021-09-27,2025-07-31,2025-08-01,2026-07-27,913,913,229,229,True,0.35997400909681615,0.4214166323838677,0.06144262328705152,0.35997400909681615,0.4214166323838677,0.3624454148471616,0.4279475982532751,HOLD,BUY,0.2962962962962963,0.4472049689440994,0.1509086726478031,2,1,,True,0.31,0.40404040404040403,0.43661971830985913,0.5633802816901409,0.36257309941520466,0.47058823529411764,71,71,0.10801513587891298,0.3389830508474576,0.4235294117647059,0.2631578947368421,0.47368421052631576,0.2962962962962963,0.4472049689440994,76,76,0.1509086726478031,0.45714285714285713,0.4888888888888889,0.3902439024390244,0.2682926829268293,0.42105263157894735,0.3464566929133858,82,82,-0.07459593866556152,"{""BUY"": 70, ""HOLD"": 59, ""SELL"": 100}","{""BUY"": 70, ""HOLD"": 59, ""SELL"": 100}",0.335125744011742,2,"{""BUY"": 45, ""HOLD"": 85, ""SELL"": 99}","{""BUY"": 45, ""HOLD"": 85, ""SELL"": 99}",0.33942213450455283,2,10,52,0.004296390492810831,True,2026-08-10,0
